Id,SalePrice
2735,131759.44614506426
2736,139785.42229462173
2737,122468.35473054778
2738,138227.3379049967
2739,158278.66011144035
2740,138126.32332707895
2741,138985.39998718776
2742,156059.1534608766
2743,145513.29248145636
2744,162953.6098940349
2745,144245.0970686822
2746,135736.9607337498
2747,149649.89531773553
2748,126505.53226267465
2749,130916.19082200846
2750,127477.66091190882
2751,135178.0974243874
2752,200399.43684233396
2753,146916.82836499892
2754,232723.064868113
2755,138575.8218692182
2756,96067.75445614828
2757,73160.31041956399
2758,97060.90486980241
2759,166956.6887589209
2760,121507.90181334173
2761,141416.65245861266
2762,140975.95459645573
2763,189030.07687635015
2764,152920.69262898923
2765,297835.68612799747
2766,126268.01904738962
2767,88818.2041897158
2768,125665.5702905422
2769,132774.757787015
2770,146298.58096591092
2771,110134.59223306178
2772,109837.59466190515
2773,164303.2703712853
2774,138019.09591745792
2775,115915.24228900559
2776,140433.43003021172
2777,150434.6219154745
2778,109375.35124082598
2779,118401.20949565481
2780,94058.13287342733
2781,97866.17303196054
2782,96312.2225594357
2783,95871.26639380069
2784,122675.77654225515
2785,140518.25373858813
2786,72745.64664121614
2787,120787.42990423598
2788,78013.6583441193
2789,176600.10532030082
2790,95806.37785415725
2791,110116.76403526394
2792,58506.385065850154
2793,143279.90665586165
2794,95493.75051983223
2795,118291.04500173865
2796,100406.36472107016
2797,187948.4680433836
2798,106304.0475704582
2799,110245.91464719981
2800,71915.73092372659
2801,111607.91318897471
2802,124944.77551638165
2803,155048.11759896716
2804,135112.14234951086
2805,104008.27452299724
2806,87352.02441091165
2807,163419.1359193999
2808,147516.90447112132
2809,130951.22738431078
2810,126620.81761177091
2811,160025.05445433376
2812,167982.7607470531
2813,157452.00855327628
2814,158757.9584727403
2815,100898.51305221568
2816,225437.97523581912
2817,153770.01647203552
2818,129580.56090759266
2819,174409.95102021447
2820,133127.03191729827
2821,108984.38328814252
2822,195339.8568573263
2823,311044.7348226688
2824,171984.92707531425
2825,150798.88315377155
2826,131690.95310994942
2827,136718.35936722727
2828,206008.72432803572
2829,219196.91766883142
2830,220073.79592975308
2831,177513.77342540762
2832,233607.94483338526
2833,297844.613119588
2834,215720.22640101067
2835,224970.87937720653
2836,189800.02182756574
2837,153785.1594604887
2838,150001.6520521979
2839,174655.93644325735
2840,204143.9572084305
2841,201880.45177930905
2842,226456.17853292188
2843,146765.0967977512
2844,166088.51972259258
2845,127034.42411979672
2846,206141.0408188758
2847,208908.4795126295
2848,209619.69502674972
2849,198122.93813599454
2850,284115.69170905725
2851,215772.8641584524
2852,237096.8273617918
2853,236632.4501385798
2854,140872.48831428893
2855,200579.76433371333
2856,199411.0605539109
2857,189883.90650753863
2858,204676.13949105216
2859,112253.39718842052
2860,126872.11805598615
2861,119474.96134850636
2862,187263.76570689018
2863,126491.85945012956
2864,240429.95036407752
2865,139095.68891754388
2866,140275.96259980966
2867,102694.1523470954
2868,96787.66408180655
2869,101689.64470338375
2870,118855.87290487408
2871,87865.33958295941
2872,56528.465545485946
2873,100754.50663362774
2874,133127.94225199526
2875,110218.02894462761
2876,167709.59616879953
2877,147420.04400099907
2878,164369.0287457841
2879,128911.65360854616
2880,102880.2803638884
2881,146447.94500873834
2882,169868.15876841542
2883,197821.76675191667
2884,205500.66434198295
2885,187257.42181604475
2886,224912.39422880425
2887,99655.45225299532
2888,141581.0456816451
2889,63285.14674637458
2890,85537.75115143719
2891,131477.27808581045
2892,50304.63155474014
2893,72756.24291053043
2894,55834.35829820102
2895,313201.77676010586
2896,273732.77579913085
2897,203068.64766421716
2898,151399.81237309828
2899,215526.16787719785
2900,158604.3671980311
2901,201255.04634629592
2902,174777.12185310433
2903,323206.6980049043
2904,347875.66663418105
2905,81718.36277379023
2906,206033.66318995602
2907,113229.79864871874
2908,135167.9527920242
2909,151982.02417466603
2910,81227.03767714073
2911,86730.86337186306
2912,147834.3300007409
2913,82597.96798190607
2914,79966.23467247096
2915,85895.29186169748
2916,85521.32264079266
2917,163873.2598117828
2918,116271.40742603992
2919,229038.6277173421
